SummaryDate,OBJECTID,Province,Abbreviation,DailyTotals,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
2020/05/03 12:00:00+00,1551,ALBERTA,AB,96,5766,2713,179,95,1,161245,3728,2958,-84,89,1,19,0
2020/05/03 12:00:00+00,1552,MANITOBA,MB,1,281,237,1,6,0,26806,637,38,0,5,-1,0,0
2020/05/03 12:00:00+00,1553,QUEBEC,QC,2209,31865,7258,293,2205,69,234805,6112,22402,1847,1754,16,218,-4
2020/05/03 12:00:00+00,1554,ONTARIO,ON,434,17553,12005,615,1216,40,327505,17146,4332,-221,1010,33,232,11
2020/05/03 12:00:00+00,1555,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1848,-2,0,0,0,0,0,0
2020/05/03 12:00:00+00,1556,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/03 12:00:00+00,1557,CANADA,CA,2760,59474,24921,1107,3682,116,932289,29324,30871,1537,2958,47,501,9
2020/05/04 12:00:00+00,1558,NUNAVUT,NU,-1,0,0,0,0,0,703,101,0,-1,0,0,0,0
2020/05/04 12:00:00+00,1559,YUKON,YT,0,11,11,0,0,0,1028,5,0,0,0,0,0,0
2020/05/04 12:00:00+00,1560,PRINCE EDWARD ISLAND,PE,0,27,25,1,0,0,3387,289,2,-1,0,0,0,0
2020/05/04 12:00:00+00,1561,NEWFOUNDLAND AND LABRADOR,NL,0,259,233,1,3,0,8961,128,23,-1,4,0,2,0
2020/05/04 12:00:00+00,1562,NEW BRUNSWICK,NB,0,118,118,0,0,0,15585,219,0,0,0,0,0,0
2020/05/04 12:00:00+00,1563,BRITISH COLUMBIA,BC,53,2224,1417,41,117,3,96517,7847,690,9,77,-2,20,-4
2020/05/04 12:00:00+00,1564,NOVA SCOTIA,NS,14,985,638,14,38,1,31426,510,309,-1,6,0,2,-1
2020/05/04 12:00:00+00,1565,SASKATCHEWAN,SK,34,467,307,2,6,0,32334,762,154,32,7,-4,4,1
2020/05/04 12:00:00+00,1566,ALBERTA,AB,70,5836,2942,229,104,9,164722,3477,2790,-168,89,0,21,2
2020/05/04 12:00:00+00,1567,MANITOBA,MB,0,281,238,1,6,0,27446,640,37,-1,5,0,0,0
2020/05/04 12:00:00+00,1568,QUEBEC,QC,758,32623,7578,320,2280,75,239174,4369,22765,363,1772,18,218,0
2020/05/04 12:00:00+00,1569,ONTARIO,ON,370,17923,12505,500,1300,84,342060,14555,4118,-214,984,-26,225,-7
2020/05/04 12:00:00+00,1570,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1848,0,0,0,0,0,0,0
2020/05/04 12:00:00+00,1571,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/04 12:00:00+00,1572,CANADA,CA,1298,60772,26030,1109,3854,172,965191,32902,30888,17,2944,-14,492,-9
2020/05/05 12:00:00+00,1617,NUNAVUT,NU,0,0,0,0,0,0,703,0,0,0,0,0,0,0
2020/05/05 12:00:00+00,1618,YUKON,YT,0,11,11,0,0,0,1041,13,0,0,0,0,0,0
2020/05/05 12:00:00+00,1619,PRINCE EDWARD ISLAND,PE,0,27,25,0,0,0,3387,0,2,0,0,0,0,0
2020/05/05 12:00:00+00,1620,NEWFOUNDLAND AND LABRADOR,NL,0,259,241,8,3,0,9139,178,15,-8,4,0,2,0
2020/05/05 12:00:00+00,1621,NEW BRUNSWICK,NB,1,119,118,0,0,0,15756,171,1,1,0,0,0,0
2020/05/05 12:00:00+00,1622,BRITISH COLUMBIA,BC,8,2232,1472,55,121,4,98199,1682,639,-51,78,1,21,1
2020/05/05 12:00:00+00,1623,NOVA SCOTIA,NS,6,991,652,14,41,3,31975,549,298,-11,6,0,2,0
2020/05/05 12:00:00+00,1624,SASKATCHEWAN,SK,20,487,310,3,6,0,32921,587,171,17,13,6,9,5
2020/05/05 12:00:00+00,1625,ALBERTA,AB,57,5893,3219,277,106,2,167015,2293,2568,-222,87,-2,20,-1
2020/05/05 12:00:00+00,1626,MANITOBA,MB,1,282,238,0,7,1,27775,329,37,0,4,-1,0,0
2020/05/05 12:00:00+00,1627,QUEBEC,QC,794,33417,7923,345,2398,118,243363,4189,23096,331,1821,49,218,0
2020/05/05 12:00:00+00,1628,ONTARIO,ON,387,18310,12779,274,1361,61,352714,10654,4170,52,1043,59,223,-2
2020/05/05 12:00:00+00,1629,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1874,26,0,0,0,0,0,0
2020/05/05 12:00:00+00,1630,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/05 12:00:00+00,1631,CANADA,CA,1274,62046,27006,976,4043,189,985862,20671,30997,109,3056,112,495,3
2020/05/06 12:00:00+00,1632,NUNAVUT,NU,0,0,0,0,0,0,703,0,0,0,0,0,0,0
2020/05/06 12:00:00+00,1633,YUKON,YT,0,11,11,0,0,0,1054,13,0,0,0,0,0,0
2020/05/06 12:00:00+00,1634,PRINCE EDWARD ISLAND,PE,0,27,26,1,0,0,3611,224,1,-1,0,0,0,0
2020/05/06 12:00:00+00,1635,NEWFOUNDLAND AND LABRADOR,NL,0,259,244,3,3,0,9296,157,12,-3,4,0,2,0
2020/05/06 12:00:00+00,1636,NEW BRUNSWICK,NB,1,120,118,0,0,0,16246,490,2,1,0,0,0,0
2020/05/06 12:00:00+00,1637,BRITISH COLUMBIA,BC,23,2255,1494,22,124,3,100093,1894,637,-2,74,-4,19,-2
2020/05/06 12:00:00+00,1638,NOVA SCOTIA,NS,7,998,661,9,41,0,32539,564,296,-2,5,-1,2,0
2020/05/06 12:00:00+00,1639,SASKATCHEWAN,SK,25,512,312,2,6,0,33591,670,194,23,13,0,4,-5
2020/05/06 12:00:00+00,1640,ALBERTA,AB,70,5963,3552,333,112,6,170509,3494,2299,-269,82,-5,19,-1
2020/05/06 12:00:00+00,1641,MANITOBA,MB,2,284,242,4,7,0,28294,519,35,-2,5,1,0,0
2020/05/06 12:00:00+00,1642,QUEBEC,QC,910,34327,8284,361,2510,112,254931,11568,23533,437,1840,19,213,-5
2020/05/06 12:00:00+00,1643,ONTARIO,ON,412,18722,13222,443,1429,68,365675,12961,4071,-99,1032,-11,219,-4
2020/05/06 12:00:00+00,1644,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1898,24,0,0,0,0,0,0
2020/05/06 12:00:00+00,1645,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/06 12:00:00+00,1646,CANADA,CA,1450,63496,28184,1178,4232,189,1018440,32578,31080,83,3055,-1,478,-17
2020/05/07 12:00:00+00,1647,NUNAVUT,NU,0,0,0,0,0,0,778,75,0,0,0,0,0,0
2020/05/07 12:00:00+00,1648,YUKON,YT,0,11,11,0,0,0,1065,11,0,0,0,0,0,0
2020/05/07 12:00:00+00,1649,PRINCE EDWARD ISLAND,PE,0,27,26,0,0,0,3611,0,1,0,0,0,0,0
2020/05/07 12:00:00+00,1650,NEWFOUNDLAND AND LABRADOR,NL,2,261,244,0,3,0,9458,162,14,2,4,0,2,0
2020/05/07 12:00:00+00,1651,NEW BRUNSWICK,NB,0,120,118,0,0,0,16625,379,2,0,0,0,0,0
2020/05/07 12:00:00+00,1652,BRITISH COLUMBIA,BC,33,2288,1512,18,126,2,102710,2617,650,13,76,2,20,1
2020/05/07 12:00:00+00,1653,NOVA SCOTIA,NS,9,1007,708,47,44,3,33296,757,255,-41,5,0,2,0
2020/05/07 12:00:00+00,1654,SASKATCHEWAN,SK,19,531,329,17,6,0,34261,670,196,2,12,-1,4,0
2020/05/07 12:00:00+00,1655,ALBERTA,AB,54,6017,3809,257,114,2,174327,3818,2094,-205,85,3,18,-1
2020/05/07 12:00:00+00,1656,MANITOBA,MB,-1,283,243,1,7,0,28810,516,33,-2,5,0,0,0
2020/05/07 12:00:00+00,1657,QUEBEC,QC,911,35238,8673,389,2631,121,264143,9212,23934,401,1836,-4,224,11
2020/05/07 12:00:00+00,1658,ONTARIO,ON,399,19121,13569,347,1477,48,380854,15179,4075,4,1033,1,220,1
2020/05/07 12:00:00+00,1659,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1912,14,0,0,0,0,0,0
2020/05/07 12:00:00+00,1660,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/07 12:00:00+00,1661,CANADA,CA,1426,64922,29260,1076,4408,176,1051850,33410,31254,174,3056,1,490,12
2020/05/08 12:00:00+00,1662,NUNAVUT,NU,0,0,0,0,0,0,805,27,0,0,0,0,0,0
2020/05/08 12:00:00+00,1663,YUKON,YT,0,11,11,0,0,0,1075,10,0,0,0,0,0,0
2020/05/08 12:00:00+00,1664,PRINCE EDWARD ISLAND,PE,0,27,27,1,0,0,3816,205,0,-1,0,0,0,0
2020/05/08 12:00:00+00,1665,NEWFOUNDLAND AND LABRADOR,NL,0,261,244,0,3,0,9592,134,14,0,4,0,2,0
2020/05/08 12:00:00+00,1666,NEW BRUNSWICK,NB,0,120,118,0,0,0,17029,404,2,0,0,0,0,0
2020/05/08 12:00:00+00,1667,BRITISH COLUMBIA,BC,27,2315,1579,67,127,1,104994,2284,609,-41,73,-3,20,0
2020/05/08 12:00:00+00,1668,NOVA SCOTIA,NS,1,1008,722,14,46,2,33843,547,240,-15,5,0,2,0
2020/05/08 12:00:00+00,1669,SASKATCHEWAN,SK,13,544,335,6,6,0,35176,915,203,7,19,7,4,0
2020/05/08 12:00:00+00,1670,ALBERTA,AB,81,6098,4020,211,115,1,177559,3232,1963,-131,80,-5,17,-1
2020/05/08 12:00:00+00,1671,MANITOBA,MB,1,284,247,4,7,0,29343,533,30,-3,5,0,0,0
2020/05/08 12:00:00+00,1672,QUEBEC,QC,912,36150,8928,255,2725,94,270919,6776,24497,563,1827,-9,207,-17
2020/05/08 12:00:00+00,1673,ONTARIO,ON,477,19598,13990,421,1540,63,397149,16295,4068,-7,1028,-5,213,-7
2020/05/08 12:00:00+00,1674,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1923,11,0,0,0,0,0,0
2020/05/08 12:00:00+00,1675,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/08 12:00:00+00,1676,CANADA,CA,1512,66434,30239,979,4569,161,1083223,31373,31626,372,3041,-15,465,-25
2020/05/09 12:00:00+00,1677,NUNAVUT,NU,0,0,0,0,0,0,805,0,0,0,0,0,0,0
2020/05/09 12:00:00+00,1678,YUKON,YT,0,11,11,0,0,0,1982,907,0,0,0,0,0,0
2020/05/09 12:00:00+00,1679,PRINCE EDWARD ISLAND,PE,0,27,27,0,0,0,3816,0,0,0,0,0,0,0
2020/05/09 12:00:00+00,1680,NEWFOUNDLAND AND LABRADOR,NL,0,261,244,0,3,0,9700,108,14,0,4,0,2,0
2020/05/09 12:00:00+00,1681,NEW BRUNSWICK,NB,0,120,118,0,0,0,17426,397,2,0,0,0,0,0
2020/05/09 12:00:00+00,1682,BRITISH COLUMBIA,BC,15,2330,1659,80,129,2,104994,0,542,-67,73,0,20,0
2020/05/09 12:00:00+00,1683,NOVA SCOTIA,NS,3,1011,743,21,47,1,34201,358,221,-19,5,0,2,0
2020/05/09 12:00:00+00,1684,SASKATCHEWAN,SK,9,553,340,5,6,0,36117,941,207,4,15,-4,5,1
2020/05/09 12:00:00+00,1685,ALBERTA,AB,59,6157,4204,184,116,1,177559,0,1837,-126,74,-6,15,-2
2020/05/09 12:00:00+00,1686,MANITOBA,MB,0,284,247,0,7,0,30014,671,30,0,4,-1,0,0
2020/05/09 12:00:00+00,1687,QUEBEC,QC,836,36986,9268,340,2786,61,281370,10451,24932,435,1835,8,205,-2
2020/05/09 12:00:00+00,1688,ONTARIO,ON,346,19944,14383,393,1599,59,416376,19227,3962,-106,1016,-12,203,-10
2020/05/09 12:00:00+00,1689,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1929,6,0,0,0,0,0,0
2020/05/09 12:00:00+00,1690,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/09 12:00:00+00,1691,CANADA,CA,1268,67702,31262,1023,4693,124,1116289,33066,31747,121,3026,-15,452,-13
